date,method,turnover,active_instruments,gross_exposure
2022-03-21,threshold_filter_050,0.75,3,0.75
2022-03-22,threshold_filter_050,0.55,5,1.0
2022-03-23,threshold_filter_050,0.8,5,1.0
2022-03-24,threshold_filter_050,0.6666666666666667,6,0.9999999999999999
2022-03-25,threshold_filter_050,0.3333333333333333,6,0.9999999999999999
2022-03-28,threshold_filter_050,0.5714285714285715,7,0.9999999999999998
2022-03-29,threshold_filter_050,0.8571428571428572,5,1.0
2022-03-30,threshold_filter_050,0.4,5,1.0
2022-03-31,threshold_filter_050,0.6666666666666667,6,0.9999999999999999
2022-04-01,threshold_filter_050,0.3333333333333333,6,0.9999999999999999
2022-04-04,threshold_filter_050,0.5714285714285715,7,0.9999999999999998
2022-04-05,threshold_filter_050,0.2857142857142857,7,0.9999999999999998
2022-04-06,threshold_filter_050,0.2857142857142857,7,0.9999999999999998
2022-04-07,threshold_filter_050,0.8571428571428572,5,1.0
2022-04-08,threshold_filter_050,0.6666666666666667,6,0.9999999999999999
2022-04-11,threshold_filter_050,0.5714285714285714,7,0.9999999999999998
2022-04-12,threshold_filter_050,0.5714285714285714,6,0.9999999999999999
2022-04-13,threshold_filter_050,1.2499999999999998,8,1.0
2022-04-14,threshold_filter_050,0.9999999999999999,6,0.9999999999999999
2022-04-18,threshold_filter_050,0.6666666666666666,4,1.0
2022-04-19,threshold_filter_050,1.2,5,1.0
2022-04-20,threshold_filter_050,0.6666666666666667,6,0.9999999999999999
2022-04-21,threshold_filter_050,0.2857142857142857,7,0.9999999999999998
2022-04-22,threshold_filter_050,1.1428571428571428,7,0.9999999999999998
2022-04-25,threshold_filter_050,1.1428571428571428,7,0.9999999999999998
2022-04-26,threshold_filter_050,0.8571428571428572,5,1.0
2022-04-27,threshold_filter_050,0.8571428571428572,7,0.9999999999999998
2022-04-28,threshold_filter_050,0.5714285714285714,7,0.9999999999999998
2022-04-29,threshold_filter_050,0.8571428571428571,7,0.9999999999999998
2022-05-02,threshold_filter_050,0.49999999999999994,8,1.0
2022-05-03,threshold_filter_050,0.4999999999999999,6,0.9999999999999999
2022-05-04,threshold_filter_050,0.8571428571428572,7,0.9999999999999998
2022-05-05,threshold_filter_050,0.49999999999999994,8,1.0
2022-05-06,threshold_filter_050,0.24999999999999994,7,0.9999999999999998
2022-05-09,threshold_filter_050,0.49999999999999994,8,1.0
2022-05-10,threshold_filter_050,0.4444444444444445,9,1.0000000000000002
2022-05-11,threshold_filter_050,0.22222222222222227,8,1.0
2022-05-12,threshold_filter_050,0.49999999999999994,7,0.9999999999999998
2022-05-13,threshold_filter_050,0.24999999999999994,8,1.0
2022-05-16,threshold_filter_050,0.49999999999999994,7,0.9999999999999998
2022-05-17,threshold_filter_050,0.8888888888888888,9,1.0000000000000002
2022-05-18,threshold_filter_050,0.5999999999999999,10,0.9999999999999999
2022-05-19,threshold_filter_050,0.5999999999999999,7,0.9999999999999998
2022-05-20,threshold_filter_050,0.2857142857142857,7,0.9999999999999998
2022-05-23,threshold_filter_050,0.5714285714285715,6,0.9999999999999999
2022-05-24,threshold_filter_050,0.2857142857142857,7,0.9999999999999998
2022-05-25,threshold_filter_050,0.49999999999999994,8,1.0
2022-05-26,threshold_filter_050,0.4999999999999999,6,0.9999999999999999
2022-05-27,threshold_filter_050,0.8571428571428572,7,0.9999999999999998
2022-05-30,threshold_filter_050,0.9642857142857142,1,0.25
2022-05-31,threshold_filter_050,1.027777777777778,9,1.0000000000000002
2022-06-01,threshold_filter_050,1.1111111111111112,7,0.9999999999999998
2022-06-02,threshold_filter_050,1.0,8,1.0
2022-06-03,threshold_filter_050,0.8888888888888888,9,1.0000000000000002
2022-06-06,threshold_filter_050,0.8888888888888887,7,0.9999999999999998
2022-06-07,threshold_filter_050,0.49999999999999994,8,1.0
2022-06-08,threshold_filter_050,0.49999999999999994,7,0.9999999999999998
2022-06-09,threshold_filter_050,0.8571428571428571,7,0.9999999999999998
2022-06-10,threshold_filter_050,1.1428571428571428,7,0.9999999999999998
2022-06-13,threshold_filter_050,0.857142857142857,7,0.9999999999999998
2022-06-14,threshold_filter_050,0.4444444444444444,9,1.0000000000000002
2022-06-15,threshold_filter_050,0.6666666666666665,8,1.0
2022-06-16,threshold_filter_050,0.75,8,1.0
2022-06-17,threshold_filter_050,0.5,8,1.0
2022-06-20,threshold_filter_050,1.0,1,0.25
2022-06-21,threshold_filter_050,1.0,8,1.0
2022-06-22,threshold_filter_050,0.25,8,1.0
2022-06-23,threshold_filter_050,0.4444444444444445,9,1.0000000000000002
2022-06-24,threshold_filter_050,0.2222222222222222,9,1.0000000000000002
2022-06-27,threshold_filter_050,0.4444444444444444,9,1.0000000000000002
2022-06-28,threshold_filter_050,0.4444444444444445,8,1.0
2022-06-29,threshold_filter_050,0.25,8,1.0
2022-06-30,threshold_filter_050,0.6666666666666667,9,1.0000000000000002
2022-01-03,threshold_filter_055,0.75,3,0.75
2022-01-04,threshold_filter_055,0.25,2,0.5
2022-01-05,threshold_filter_055,0.75,3,0.75
2022-01-06,threshold_filter_055,0.25,2,0.5
2022-01-07,threshold_filter_055,0.75,3,0.75
2022-01-10,threshold_filter_055,0.55,5,1.0
2022-01-11,threshold_filter_055,1.2,4,1.0
2022-01-12,threshold_filter_055,1.2,5,1.0
2022-01-13,threshold_filter_055,0.8,4,1.0
2022-01-14,threshold_filter_055,1.0,4,1.0
2022-01-17,threshold_filter_055,1.0,0,0.0
2022-01-18,threshold_filter_055,0.5,2,0.5
2022-01-19,threshold_filter_055,0.7,5,1.0
2022-01-20,threshold_filter_055,0.8,5,1.0
2022-01-21,threshold_filter_055,0.55,3,0.75
2022-01-24,threshold_filter_055,0.8928571428571428,7,0.9999999999999998
2022-01-25,threshold_filter_055,0.5714285714285714,6,0.9999999999999999
2022-01-26,threshold_filter_055,1.0,5,1.0
2022-01-27,threshold_filter_055,0.4,5,1.0
2022-01-28,threshold_filter_055,1.0,6,0.9999999999999999
2022-01-31,threshold_filter_055,0.4999999999999999,8,1.0
2022-02-01,threshold_filter_055,0.24999999999999994,7,0.9999999999999998
2022-02-02,threshold_filter_055,0.8571428571428572,5,1.0
2022-02-03,threshold_filter_055,0.8,4,1.0
2022-02-04,threshold_filter_055,0.75,3,0.75
2022-02-07,threshold_filter_055,0.25,4,1.0
2022-02-08,threshold_filter_055,0.75,3,0.75
2022-02-09,threshold_filter_055,0.75,2,0.5
2022-02-10,threshold_filter_055,0.75,3,0.75
2022-02-11,threshold_filter_055,0.5,3,0.75
2022-02-14,threshold_filter_055,0.5,1,0.25
2022-02-15,threshold_filter_055,0.25,2,0.5
2022-02-16,threshold_filter_055,0.25,3,0.75
2022-02-17,threshold_filter_055,0.5,3,0.75
2022-02-18,threshold_filter_055,0.75,4,1.0
2022-02-21,threshold_filter_055,1.0,0,0.0
2022-02-22,threshold_filter_055,1.0,4,1.0
2022-02-23,threshold_filter_055,0.8,5,1.0
2022-02-24,threshold_filter_055,0.8,5,1.0
2022-02-25,threshold_filter_055,0.6666666666666666,6,0.9999999999999999
2022-02-28,threshold_filter_055,0.75,3,0.75
2022-03-01,threshold_filter_055,0.5,3,0.75
2022-03-02,threshold_filter_055,0.5,3,0.75
2022-03-03,threshold_filter_055,0.75,4,1.0
2022-03-04,threshold_filter_055,0.75,3,0.75
2022-03-07,threshold_filter_055,0.0,3,0.75
2022-03-08,threshold_filter_055,0.25,2,0.5
2022-03-09,threshold_filter_055,0.5,4,1.0
2022-03-10,threshold_filter_055,0.0,4,1.0
2022-03-11,threshold_filter_055,0.0,4,1.0
2022-03-14,threshold_filter_055,0.5,4,1.0
2022-03-15,threshold_filter_055,0.5,2,0.5
2022-03-16,threshold_filter_055,0.25,1,0.25
2022-03-17,threshold_filter_055,0.25,2,0.5
2022-03-18,threshold_filter_055,0.25,1,0.25
2022-03-21,threshold_filter_055,0.0,1,0.25
2022-03-22,threshold_filter_055,0.0,1,0.25
2022-03-23,threshold_filter_055,0.25,2,0.5
2022-03-24,threshold_filter_055,0.5,2,0.5
2022-03-25,threshold_filter_055,0.0,2,0.5
2022-03-28,threshold_filter_055,0.0,2,0.5
2022-03-29,threshold_filter_055,0.5,2,0.5
2022-03-30,threshold_filter_055,0.0,2,0.5
2022-03-31,threshold_filter_055,0.25,1,0.25
2022-04-01,threshold_filter_055,0.0,1,0.25
2022-04-04,threshold_filter_055,0.0,1,0.25
2022-04-05,threshold_filter_055,0.25,2,0.5
2022-04-06,threshold_filter_055,0.25,1,0.25
2022-04-07,threshold_filter_055,0.25,2,0.5
2022-04-08,threshold_filter_055,0.5,2,0.5
2022-04-11,threshold_filter_055,0.25,3,0.75
2022-04-12,threshold_filter_055,0.25,4,1.0
2022-04-13,threshold_filter_055,1.25,3,0.75
2022-04-14,threshold_filter_055,1.0,3,0.75
2022-04-18,threshold_filter_055,0.75,2,0.5
2022-04-19,threshold_filter_055,0.5,2,0.5
2022-04-20,threshold_filter_055,0.25,1,0.25
2022-04-21,threshold_filter_055,0.25,0,0.0
2022-04-22,threshold_filter_055,1.0,4,1.0
2022-04-25,threshold_filter_055,0.5,2,0.5
2022-04-26,threshold_filter_055,0.25,3,0.75
2022-04-27,threshold_filter_055,0.75,4,1.0
2022-04-28,threshold_filter_055,0.5,2,0.5
2022-04-29,threshold_filter_055,0.25,3,0.75
2022-05-02,threshold_filter_055,0.5,1,0.25
2022-05-03,threshold_filter_055,0.5,3,0.75
2022-05-04,threshold_filter_055,0.5,3,0.75
2022-05-05,threshold_filter_055,0.7499999999999999,6,0.9999999999999999
2022-05-06,threshold_filter_055,0.0,6,0.9999999999999999
2022-05-09,threshold_filter_055,0.6666666666666666,4,1.0
2022-05-10,threshold_filter_055,1.2,5,1.0
2022-05-11,threshold_filter_055,0.4,5,1.0
2022-05-12,threshold_filter_055,0.33333333333333337,6,0.9999999999999999
2022-05-13,threshold_filter_055,0.6666666666666666,5,1.0
2022-05-16,threshold_filter_055,0.4,5,1.0
2022-05-17,threshold_filter_055,0.5714285714285715,7,0.9999999999999998
2022-05-18,threshold_filter_055,0.24999999999999994,8,1.0
2022-05-19,threshold_filter_055,0.75,5,1.0
2022-05-20,threshold_filter_055,0.39999999999999997,4,1.0
2022-05-23,threshold_filter_055,0.0,4,1.0
2022-05-24,threshold_filter_055,0.0,4,1.0
2022-05-25,threshold_filter_055,0.8571428571428572,7,0.9999999999999998
2022-05-26,threshold_filter_055,0.5714285714285715,5,1.0
2022-05-27,threshold_filter_055,0.8,4,1.0
2022-05-30,threshold_filter_055,1.0,0,0.0
2022-05-31,threshold_filter_055,1.0,4,1.0
2022-06-01,threshold_filter_055,0.75,3,0.75
2022-06-02,threshold_filter_055,1.25,4,1.0
2022-06-03,threshold_filter_055,0.7999999999999999,5,1.0
2022-06-06,threshold_filter_055,0.7999999999999999,4,1.0
2022-06-07,threshold_filter_055,0.5,4,1.0
2022-06-08,threshold_filter_055,0.0,4,1.0
2022-06-09,threshold_filter_055,0.8,5,1.0
2022-06-10,threshold_filter_055,1.2000000000000002,5,1.0
2022-06-13,threshold_filter_055,1.3499999999999999,3,0.75
2022-06-14,threshold_filter_055,0.25,4,1.0
2022-06-15,threshold_filter_055,1.5,4,1.0
2022-06-16,threshold_filter_055,1.25,3,0.75
2022-06-17,threshold_filter_055,0.75,2,0.5
2022-06-20,threshold_filter_055,0.5,0,0.0
2022-06-21,threshold_filter_055,1.0,5,1.0
2022-06-22,threshold_filter_055,0.8,4,1.0
2022-06-23,threshold_filter_055,0.75,3,0.75
2022-06-24,threshold_filter_055,0.5,3,0.75
2022-06-27,threshold_filter_055,1.0,3,0.75
2022-06-28,threshold_filter_055,0.75,4,1.0
2022-06-29,threshold_filter_055,0.0,4,1.0
2022-06-30,threshold_filter_055,0.5,4,1.0
2022-01-03,threshold_filter_060,0.0,0,0.0
2022-01-04,threshold_filter_060,0.0,0,0.0
2022-01-05,threshold_filter_060,0.0,0,0.0
2022-01-06,threshold_filter_060,0.0,0,0.0
2022-01-07,threshold_filter_060,0.0,0,0.0
2022-01-10,threshold_filter_060,0.0,0,0.0
2022-01-11,threshold_filter_060,0.0,0,0.0
2022-01-12,threshold_filter_060,0.0,0,0.0
2022-01-13,threshold_filter_060,0.0,0,0.0
2022-01-14,threshold_filter_060,0.0,0,0.0
2022-01-17,threshold_filter_060,0.0,0,0.0
2022-01-18,threshold_filter_060,0.0,0,0.0
2022-01-19,threshold_filter_060,0.0,0,0.0
2022-01-20,threshold_filter_060,0.0,0,0.0
2022-01-21,threshold_filter_060,0.0,0,0.0
2022-01-24,threshold_filter_060,0.0,0,0.0
2022-01-25,threshold_filter_060,0.0,0,0.0
2022-01-26,threshold_filter_060,0.0,0,0.0
2022-01-27,threshold_filter_060,0.0,0,0.0
2022-01-28,threshold_filter_060,0.0,0,0.0
2022-01-31,threshold_filter_060,0.0,0,0.0
2022-02-01,threshold_filter_060,0.0,0,0.0
2022-02-02,threshold_filter_060,0.0,0,0.0
2022-02-03,threshold_filter_060,0.0,0,0.0
2022-02-04,threshold_filter_060,0.0,0,0.0
2022-02-07,threshold_filter_060,0.0,0,0.0
2022-02-08,threshold_filter_060,0.0,0,0.0
2022-02-09,threshold_filter_060,0.0,0,0.0
2022-02-10,threshold_filter_060,0.25,1,0.25
2022-02-11,threshold_filter_060,0.0,1,0.25
2022-02-14,threshold_filter_060,0.0,1,0.25
2022-02-15,threshold_filter_060,0.0,1,0.25
2022-02-16,threshold_filter_060,0.0,1,0.25
2022-02-17,threshold_filter_060,0.25,0,0.0
2022-02-18,threshold_filter_060,0.25,1,0.25
2022-02-21,threshold_filter_060,0.25,0,0.0
2022-02-22,threshold_filter_060,0.0,0,0.0
2022-02-23,threshold_filter_060,0.0,0,0.0
2022-02-24,threshold_filter_060,0.0,0,0.0
2022-02-25,threshold_filter_060,0.0,0,0.0
2022-02-28,threshold_filter_060,0.0,0,0.0
2022-03-01,threshold_filter_060,0.0,0,0.0
2022-03-02,threshold_filter_060,0.0,0,0.0
2022-03-03,threshold_filter_060,0.0,0,0.0
2022-03-04,threshold_filter_060,0.0,0,0.0
2022-03-07,threshold_filter_060,0.0,0,0.0
2022-03-08,threshold_filter_060,0.0,0,0.0
2022-03-09,threshold_filter_060,0.0,0,0.0
2022-03-10,threshold_filter_060,0.0,0,0.0
2022-03-11,threshold_filter_060,0.0,0,0.0
2022-03-14,threshold_filter_060,0.0,0,0.0
2022-03-15,threshold_filter_060,0.0,0,0.0
2022-03-16,threshold_filter_060,0.0,0,0.0
2022-03-17,threshold_filter_060,0.0,0,0.0
2022-03-18,threshold_filter_060,0.0,0,0.0
2022-03-21,threshold_filter_060,0.0,0,0.0
2022-03-22,threshold_filter_060,0.0,0,0.0
2022-03-23,threshold_filter_060,0.0,0,0.0
2022-03-24,threshold_filter_060,0.0,0,0.0
2022-03-25,threshold_filter_060,0.0,0,0.0
2022-03-28,threshold_filter_060,0.0,0,0.0
2022-03-29,threshold_filter_060,0.0,0,0.0
2022-03-30,threshold_filter_060,0.0,0,0.0
2022-03-31,threshold_filter_060,0.0,0,0.0
2022-04-01,threshold_filter_060,0.0,0,0.0
2022-04-04,threshold_filter_060,0.0,0,0.0
2022-04-05,threshold_filter_060,0.0,0,0.0
2022-04-06,threshold_filter_060,0.0,0,0.0
2022-04-07,threshold_filter_060,0.0,0,0.0
2022-04-08,threshold_filter_060,0.0,0,0.0
2022-04-11,threshold_filter_060,0.0,0,0.0
2022-04-12,threshold_filter_060,0.0,0,0.0
2022-04-13,threshold_filter_060,0.0,0,0.0
2022-04-14,threshold_filter_060,0.0,0,0.0
2022-04-18,threshold_filter_060,0.0,0,0.0
2022-04-19,threshold_filter_060,0.0,0,0.0
2022-04-20,threshold_filter_060,0.0,0,0.0
2022-04-21,threshold_filter_060,0.0,0,0.0
2022-04-22,threshold_filter_060,0.0,0,0.0
2022-04-25,threshold_filter_060,0.0,0,0.0
2022-04-26,threshold_filter_060,0.0,0,0.0
2022-04-27,threshold_filter_060,0.0,0,0.0
2022-04-28,threshold_filter_060,0.0,0,0.0
2022-04-29,threshold_filter_060,0.0,0,0.0
2022-05-02,threshold_filter_060,0.0,0,0.0
2022-05-03,threshold_filter_060,0.0,0,0.0
2022-05-04,threshold_filter_060,0.0,0,0.0
2022-05-05,threshold_filter_060,0.0,0,0.0
2022-05-06,threshold_filter_060,0.0,0,0.0
2022-05-09,threshold_filter_060,0.0,0,0.0
2022-05-10,threshold_filter_060,0.0,0,0.0
2022-05-11,threshold_filter_060,0.25,1,0.25
2022-05-12,threshold_filter_060,0.25,0,0.0
2022-05-13,threshold_filter_060,0.0,0,0.0
2022-05-16,threshold_filter_060,0.0,0,0.0
2022-05-17,threshold_filter_060,0.25,1,0.25
2022-05-18,threshold_filter_060,0.0,1,0.25
2022-05-19,threshold_filter_060,0.0,1,0.25
2022-05-20,threshold_filter_060,0.0,1,0.25
2022-05-23,threshold_filter_060,0.0,1,0.25
2022-05-24,threshold_filter_060,0.0,1,0.25
2022-05-25,threshold_filter_060,0.0,1,0.25
2022-05-26,threshold_filter_060,0.0,1,0.25
2022-05-27,threshold_filter_060,0.0,1,0.25
2022-05-30,threshold_filter_060,0.25,0,0.0
2022-05-31,threshold_filter_060,0.0,0,0.0
2022-06-01,threshold_filter_060,0.0,0,0.0
2022-06-02,threshold_filter_060,0.25,1,0.25
2022-06-03,threshold_filter_060,0.25,0,0.0
2022-06-06,threshold_filter_060,0.0,0,0.0
2022-06-07,threshold_filter_060,0.25,1,0.25
2022-06-08,threshold_filter_060,0.25,0,0.0
2022-06-09,threshold_filter_060,0.0,0,0.0
2022-06-10,threshold_filter_060,0.0,0,0.0
2022-06-13,threshold_filter_060,0.0,0,0.0
2022-06-14,threshold_filter_060,0.0,0,0.0
2022-06-15,threshold_filter_060,0.0,0,0.0
2022-06-16,threshold_filter_060,0.0,0,0.0
2022-06-17,threshold_filter_060,0.0,0,0.0
2022-06-20,threshold_filter_060,0.0,0,0.0
2022-06-21,threshold_filter_060,0.0,0,0.0
2022-06-22,threshold_filter_060,0.0,0,0.0
2022-06-23,threshold_filter_060,0.0,0,0.0
2022-06-24,threshold_filter_060,0.25,1,0.25
2022-06-27,threshold_filter_060,0.25,0,0.0
2022-06-28,threshold_filter_060,0.25,1,0.25
2022-06-29,threshold_filter_060,0.0,1,0.25
2022-06-30,threshold_filter_060,0.25,0,0.0
