experiment,instrument,asset_class,family,params,is_selected_family,selected_threshold,validation_score,n_train,n_validation,n_test,oos_n,oos_threshold,oos_accuracy,oos_precision,oos_recall,oos_f1,oos_avg_precision,oos_brier,oos_log_loss,oos_roc_auc,oos_tn,oos_fp,oos_fn,oos_tp,oos_05_n,oos_05_threshold,oos_05_accuracy,oos_05_precision,oos_05_recall,oos_05_f1,oos_05_avg_precision,oos_05_brier,oos_05_log_loss,oos_05_roc_auc,oos_05_tn,oos_05_fp,oos_05_fn,oos_05_tp,baseline_n,baseline_threshold,baseline_accuracy,baseline_precision,baseline_recall,baseline_f1,baseline_avg_precision,baseline_brier,baseline_log_loss,baseline_roc_auc,baseline_tn,baseline_fp,baseline_fn,baseline_tp,baseline_mean_side_return,baseline_total_side_return,meta_trade_rate,meta_mean_side_return_when_taken,meta_total_side_return_when_taken
+ vol_stress,nq1s,equity_index,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.35,0.5325226244343891,476,120,118,118.0,0.35,0.559322033898305,0.5603448275862069,0.9848484848484849,0.7142857142857143,0.4478149786925178,0.3040314139570117,0.8075146090439415,0.3068181818181818,1.0,51.0,1.0,65.0,118.0,0.5,0.3474576271186441,0.4266666666666667,0.48484848484848486,0.45390070921985815,0.4478149786925178,0.3040314139570117,0.8075146090439415,0.3068181818181818,9.0,43.0,34.0,32.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9830508474576272,0.004106736707500706,0.4763814580700819
+ vol_stress,nq1s,equity_index,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",1,0.3,0.621606334841629,476,120,118,118.0,0.3,0.5423728813559322,0.5526315789473685,0.9545454545454546,0.7,0.5315250891294533,0.343904779755902,1.0277199038319154,0.4335664335664335,1.0,51.0,3.0,63.0,118.0,0.5,0.5169491525423728,0.5436893203883495,0.8484848484848485,0.6627218934911243,0.5315250891294533,0.343904779755902,1.0277199038319154,0.4335664335664335,5.0,47.0,10.0,56.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9661016949152542,0.0034239234645751172,0.3903272749615634
+ vol_stress,nq1s,equity_index,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.25,0.5295531674208145,476,120,118,118.0,0.25,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.546125960872276,0.3028169547685967,0.817448005505143,0.4045745920745921,0.0,52.0,0.0,66.0,118.0,0.5,0.5,0.5321100917431193,0.8787878787878788,0.6628571428571428,0.546125960872276,0.3028169547685967,0.817448005505143,0.4045745920745921,1.0,51.0,8.0,58.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,1.0,0.004031760368745098,0.4757477235119216
+ vol_stress,nq1s,equity_index,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.25,0.5664592760180995,476,120,118,118.0,0.25,0.5508474576271186,0.5565217391304348,0.9696969696969697,0.7071823204419889,0.4434549591310543,0.39479769642312074,1.2208627567359014,0.2972027972027972,1.0,51.0,2.0,64.0,118.0,0.5,0.4830508474576271,0.5257731958762887,0.7727272727272727,0.6257668711656442,0.4434549591310543,0.39479769642312074,1.2208627567359014,0.2972027972027972,6.0,46.0,15.0,51.0,118.0,0.5,0.559322033898305,0.559322033898305,1.0,0.717391304347826,0.559322033898305,0.4406779661016949,15.883643866390612,0.5,0.0,52.0,0.0,66.0,0.004031760368745098,0.4757477235119216,0.9745762711864406,0.003909515454162097,0.4495942772286412
+ vol_stress,fesx1s,equity_index,logistic,"{""C"": 1.0}",0,0.26,0.5550717213114754,505,125,123,123.0,0.26,0.5691056910569106,0.6346153846153846,0.4925373134328358,0.5546218487394958,0.6162918782572476,0.35761980533158394,1.2710142987284434,0.5882196162046909,37.0,19.0,34.0,33.0,123.0,0.5,0.5772357723577236,0.6829268292682927,0.417910447761194,0.5185185185185185,0.6162918782572476,0.35761980533158394,1.2710142987284434,0.5882196162046909,43.0,13.0,39.0,28.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.42276422764227645,0.006548319880996305,0.34051263381180785
+ vol_stress,fesx1s,equity_index,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.33999999999999997,0.5509733606557378,505,125,123,123.0,0.33999999999999997,0.5365853658536586,0.5409836065573771,0.9850746268656716,0.6984126984126984,0.4843922612359866,0.2731702823889207,0.7412473733420379,0.3712686567164179,0.0,56.0,1.0,66.0,123.0,0.5,0.3821138211382114,0.44155844155844154,0.5074626865671642,0.4722222222222222,0.4843922612359866,0.2731702823889207,0.7412473733420379,0.3712686567164179,13.0,43.0,33.0,34.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.991869918699187,0.002216690229452581,0.2704362079932149
+ vol_stress,fesx1s,equity_index,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.41000000000000003,0.5786372950819672,505,125,123,123.0,0.41000000000000003,0.5040650406504065,0.5333333333333333,0.7164179104477612,0.6114649681528662,0.5150022146743625,0.28236681140977077,0.7605425998549472,0.4267057569296375,14.0,42.0,19.0,48.0,123.0,0.5,0.42276422764227645,0.46551724137931033,0.40298507462686567,0.432,0.5150022146743625,0.28236681140977077,0.7605425998549472,0.4267057569296375,25.0,31.0,40.0,27.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.7317073170731707,0.0018479596846152574,0.16631637161537316
+ vol_stress,fesx1s,equity_index,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",1,0.44,0.5868340163934427,505,125,123,123.0,0.44,0.4065040650406504,0.46511627906976744,0.5970149253731343,0.5228758169934641,0.5418127442892039,0.3562081456489889,0.9545256190812513,0.3880597014925373,10.0,46.0,27.0,40.0,123.0,0.5,0.3983739837398374,0.45454545454545453,0.5223880597014925,0.4861111111111111,0.5418127442892039,0.3562081456489889,0.9545256190812513,0.3880597014925373,14.0,42.0,32.0,35.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.6991869918699187,-0.002176432409255811,-0.18717318719599974
+ vol_stress,fesx1s,equity_index,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.41000000000000003,0.5213883196721312,505,125,123,123.0,0.41000000000000003,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5587513457142947,0.2641819595198048,0.7236207424531209,0.49853411513859275,0.0,56.0,0.0,67.0,123.0,0.5,0.4878048780487805,0.5294117647058824,0.5373134328358209,0.5333333333333333,0.5587513457142947,0.2641819595198048,0.7236207424531209,0.49853411513859275,24.0,32.0,31.0,36.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,1.0,0.0022420589760497336,0.27577325405411723
+ vol_stress,fesx1s,equity_index,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.25,0.4797643442622951,505,125,123,123.0,0.25,0.5365853658536586,0.5409836065573771,0.9850746268656716,0.6984126984126984,0.566780747033285,0.27906171900617144,0.7585264108294537,0.4645522388059702,0.0,56.0,1.0,66.0,123.0,0.5,0.4796747967479675,0.5148514851485149,0.7761194029850746,0.6190476190476191,0.566780747033285,0.27906171900617144,0.7585264108294537,0.4645522388059702,7.0,49.0,15.0,52.0,123.0,0.5,0.5447154471544715,0.5447154471544715,1.0,0.7052631578947368,0.5447154471544715,0.45528455284552843,16.410118616183418,0.5,0.0,56.0,0.0,67.0,0.0022420589760497336,0.27577325405411723,0.991869918699187,0.0020882482769611836,0.2547662897892644
+ vol_stress,cl1s,energy,logistic,"{""C"": 1.0}",0,0.27,0.3903301886792453,329,101,83,83.0,0.27,0.7951807228915663,0.8024691358024691,0.9848484848484849,0.8843537414965986,0.77862281855842,0.19794923457423294,0.6672992523377658,0.4777183600713012,1.0,16.0,1.0,65.0,83.0,0.5,0.7349397590361446,0.8055555555555556,0.8787878787878788,0.8405797101449275,0.77862281855842,0.19794923457423294,0.6672992523377658,0.4777183600713012,3.0,14.0,8.0,58.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,0.9759036144578314,0.03090494277632605,2.50330036488241
+ vol_stress,cl1s,energy,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.25,0.6246069182389937,329,101,83,83.0,0.25,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.8458883591619337,0.16896566608592825,0.5205946824820885,0.5445632798573975,0.0,17.0,0.0,66.0,83.0,0.5,0.8072289156626506,0.8048780487804879,1.0,0.8918918918918919,0.8458883591619337,0.16896566608592825,0.5205946824820885,0.5445632798573975,1.0,16.0,0.0,66.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
+ vol_stress,cl1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.47,0.5330188679245284,329,101,83,83.0,0.47,0.7710843373493976,0.7974683544303798,0.9545454545454546,0.8689655172413793,0.8198824001736854,0.22116821674105644,0.6347892695498478,0.5071301247771836,1.0,16.0,3.0,63.0,83.0,0.5,0.7710843373493976,0.8133333333333334,0.9242424242424242,0.8652482269503546,0.8198824001736854,0.22116821674105644,0.6347892695498478,0.5071301247771836,3.0,14.0,5.0,61.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,0.9518072289156626,0.030967915955110708,2.446465360453746
+ vol_stress,cl1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.54,0.6694182389937107,329,101,83,83.0,0.54,0.7831325301204819,0.7926829268292683,0.9848484848484849,0.8783783783783784,0.81851702373511,0.1791656989411271,0.6037312166702754,0.5026737967914439,0.0,17.0,1.0,65.0,83.0,0.5,0.7831325301204819,0.7926829268292683,0.9848484848484849,0.8783783783783784,0.81851702373511,0.1791656989411271,0.6037312166702754,0.5026737967914439,0.0,17.0,1.0,65.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,0.9879518072289156,0.02997791583210951,2.45818909823298
+ vol_stress,cl1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",1,0.52,0.6853380503144654,329,101,83,83.0,0.52,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7778949581780767,0.171102695600019,0.5340049024450323,0.44028520499108736,0.0,17.0,0.0,66.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7778949581780767,0.171102695600019,0.5340049024450323,0.44028520499108736,0.0,17.0,0.0,66.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,1.0,0.03050466459975705,2.531887161779835
+ vol_stress,cl1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.45999999999999996,0.58687106918239,329,101,83,83.0,0.45999999999999996,0.7469879518072289,0.8260869565217391,0.8636363636363636,0.8444444444444444,0.868991832932509,0.18304995764716722,0.54582642042338,0.6372549019607843,5.0,12.0,9.0,57.0,83.0,0.5,0.7469879518072289,0.835820895522388,0.8484848484848485,0.8421052631578947,0.868991832932509,0.18304995764716722,0.54582642042338,0.6372549019607843,6.0,11.0,10.0,56.0,83.0,0.5,0.7951807228915663,0.7951807228915663,1.0,0.8859060402684564,0.7951807228915663,0.20481927710843373,7.382435031505923,0.5,0.0,17.0,0.0,66.0,0.03050466459975705,2.531887161779835,0.8313253012048193,0.031092097331658092,2.1453547158844084
+ vol_stress,ho1s,energy,logistic,"{""C"": 1.0}",0,0.25,0.5294117647058824,57,23,2,2.0,0.25,1.0,0.0,0.0,0.0,,0.0007206114184007704,0.02265283140691858,,2.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.0007206114184007704,0.02265283140691858,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,0.0,,0.0
+ vol_stress,ho1s,energy,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0,0.5,0.7892156862745098,57,23,2,2.0,0.5,1.0,0.0,0.0,0.0,,0.24138618202005682,0.6759151304174585,,2.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.24138618202005682,0.6759151304174585,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,0.0,,0.0
+ vol_stress,ho1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.25,0.7156862745098038,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.17027073614084853,0.5320912680350665,,0.0,2.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.17027073614084853,0.5320912680350665,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
+ vol_stress,ho1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.25,0.5,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.14203696434605495,0.47301281957138663,,0.0,2.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.14203696434605495,0.47301281957138663,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
+ vol_stress,ho1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",1,0.25,0.8039215686274509,57,23,2,2.0,0.25,0.0,0.0,0.0,0.0,,0.1041929418605614,0.3897728506029856,,0.0,2.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.1041929418605614,0.3897728506029856,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,1.0,-0.07496858308874121,-0.14993716617748243
+ vol_stress,ho1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.25,0.7156862745098038,57,23,2,2.0,0.25,1.0,0.0,0.0,0.0,,0.007059091348581368,0.08476664343944942,,2.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0.0,,0.007059091348581368,0.08476664343944942,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,,1.0,36.04365338911715,,0.0,2.0,0.0,0.0,-0.07496858308874121,-0.14993716617748243,0.0,,0.0
+ vol_stress,rb1s,energy,logistic,"{""C"": 0.1}",0,0.25,0.4756164383561644,499,123,123,123.0,0.25,0.5853658536585366,0.8536585365853658,0.4375,0.5785123966942148,0.7754224366309002,0.405375874483127,1.2196575391429438,0.6854651162790698,37.0,6.0,45.0,35.0,123.0,0.5,0.3902439024390244,0.7272727272727273,0.1,0.17582417582417584,0.7754224366309002,0.405375874483127,1.2196575391429438,0.6854651162790698,40.0,3.0,72.0,8.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.3333333333333333,0.030135075478817906,1.2355380946315342
+ vol_stress,rb1s,energy,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",1,0.33,0.7216438356164384,499,123,123,123.0,0.33,0.6991869918699187,0.7654320987654321,0.775,0.7701863354037267,0.763752571611209,0.2808202500359897,0.7592203960605335,0.6936046511627907,24.0,19.0,18.0,62.0,123.0,0.5,0.4065040650406504,0.6842105263157895,0.1625,0.26262626262626265,0.763752571611209,0.2808202500359897,0.7592203960605335,0.6936046511627907,37.0,6.0,67.0,13.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.6585365853658537,0.027845563642281978,2.25549065502484
+ vol_stress,rb1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0,0.38,0.6723287671232876,499,123,123,123.0,0.38,0.6829268292682927,0.7887323943661971,0.7,0.7417218543046358,0.7571204430125571,0.2475343945617533,0.689210646644453,0.6863372093023257,28.0,15.0,24.0,56.0,123.0,0.5,0.6747967479674797,0.8448275862068966,0.6125,0.7101449275362319,0.7571204430125571,0.2475343945617533,0.689210646644453,0.6863372093023257,34.0,9.0,31.0,49.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.5772357723577236,0.031018100376008228,2.202285126696584
+ vol_stress,rb1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0,0.26,0.6331506849315067,499,123,123,123.0,0.26,0.6666666666666666,0.8095238095238095,0.6375,0.7132867132867133,0.7639004190950585,0.31983121902311956,0.8930244883946623,0.6648255813953489,31.0,12.0,29.0,51.0,123.0,0.5,0.5284552845528455,0.84375,0.3375,0.48214285714285715,0.7639004190950585,0.31983121902311956,0.8930244883946623,0.6648255813953489,38.0,5.0,53.0,27.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.5121951219512195,0.029326308703534244,1.8475574483226573
+ vol_stress,rb1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0,0.32,0.7071232876712329,499,123,123,123.0,0.32,0.6178861788617886,0.746268656716418,0.625,0.6802721088435374,0.7223721907625302,0.3376070243928776,0.8904495657156163,0.6196220930232558,26.0,17.0,30.0,50.0,123.0,0.5,0.3333333333333333,0.4166666666666667,0.0625,0.10869565217391304,0.7223721907625302,0.3376070243928776,0.8904495657156163,0.6196220930232558,36.0,7.0,75.0,5.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.5447154471544715,0.023560613496781384,1.5785611042843528
+ vol_stress,rb1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0,0.25,0.6106849315068492,499,123,123,123.0,0.25,0.5609756097560976,0.7241379310344828,0.525,0.6086956521739131,0.6971597586704582,0.3873514865344897,1.1023707917021013,0.5854651162790697,27.0,16.0,38.0,42.0,123.0,0.5,0.3902439024390244,0.6470588235294118,0.1375,0.2268041237113402,0.6971597586704582,0.3873514865344897,1.1023707917021013,0.5854651162790697,37.0,6.0,69.0,11.0,123.0,0.5,0.6504065040650406,0.6504065040650406,1.0,0.7881773399014779,0.6504065040650406,0.34959349593495936,12.600626794569411,0.5,0.0,43.0,0.0,80.0,0.015499828454908144,1.9064788999537017,0.4715447154471545,0.022215202094174945,1.288481721462147
+ vol_stress,ng1s,energy,logistic,"{""C"": 1.0}",0,0.25,0.6186666666666667,68,40,56,56.0,0.25,0.39285714285714285,0.3055555555555556,0.55,0.39285714285714285,0.44303112674446227,0.45688190977754306,2.0368517669985025,0.5055555555555555,11.0,25.0,9.0,11.0,56.0,0.5,0.4642857142857143,0.3333333333333333,0.5,0.4,0.44303112674446227,0.45688190977754306,2.0368517669985025,0.5055555555555555,16.0,20.0,10.0,10.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.6428571428571429,-0.03379054899008227,-1.2164597636429617
+ vol_stress,ng1s,energy,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0,0.25,0.6106666666666667,68,40,56,56.0,0.25,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.45061072590162404,0.3626374878591386,0.9480614157014947,0.5236111111111111,0.0,36.0,0.0,20.0,56.0,0.5,0.3392857142857143,0.32653061224489793,0.8,0.463768115942029,0.45061072590162404,0.3626374878591386,0.9480614157014947,0.5236111111111111,3.0,33.0,4.0,16.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,1.0,-0.02687086384945652,-1.504768375569565
+ vol_stress,ng1s,energy,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0,0.25,0.56,68,40,56,56.0,0.25,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.5762817562952707,0.3099483521301246,0.818271483306848,0.5541666666666667,0.0,36.0,0.0,20.0,56.0,0.5,0.375,0.3404255319148936,0.8,0.47761194029850745,0.5762817562952707,0.3099483521301246,0.818271483306848,0.5541666666666667,5.0,31.0,4.0,16.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,1.0,-0.02687086384945652,-1.504768375569565
+ vol_stress,ng1s,energy,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 80, ""max_leaf_nodes"": 7}",0,0.25,0.5,68,40,56,56.0,0.25,0.3392857142857143,0.34545454545454546,0.95,0.5066666666666667,0.48604617891382595,0.45234969036258355,1.328878840167415,0.5319444444444444,0.0,36.0,1.0,19.0,56.0,0.5,0.39285714285714285,0.3541666666666667,0.85,0.5,0.48604617891382595,0.45234969036258355,1.328878840167415,0.5319444444444444,5.0,31.0,3.0,17.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.9821428571428571,-0.028917791922136272,-1.590478555717495
+ vol_stress,ng1s,energy,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 80}",1,0.5700000000000001,0.7226666666666666,68,40,56,56.0,0.5700000000000001,0.39285714285714285,0.3409090909090909,0.75,0.46875,0.4842038947022758,0.3857126065641016,1.0258147432551605,0.5840277777777778,7.0,29.0,5.0,15.0,56.0,0.5,0.35714285714285715,0.34,0.85,0.4857142857142857,0.4842038947022758,0.3857126065641016,1.0258147432551605,0.5840277777777778,3.0,33.0,3.0,17.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.7857142857142857,-0.029141041193274188,-1.2822058125040643
+ vol_stress,ng1s,energy,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0,0.25,0.30666666666666664,68,40,56,56.0,0.25,0.48214285714285715,0.3902439024390244,0.8,0.5245901639344263,0.5673911322858474,0.23242032279242816,0.6834111013020122,0.6375000000000001,11.0,25.0,4.0,16.0,56.0,0.5,0.6607142857142857,0.5238095238095238,0.55,0.5365853658536586,0.5673911322858474,0.23242032279242816,0.6834111013020122,0.6375000000000001,26.0,10.0,9.0,11.0,56.0,0.5,0.35714285714285715,0.35714285714285715,1.0,0.5263157894736842,0.35714285714285715,0.6428571428571429,23.170920035861027,0.5,0.0,36.0,0.0,20.0,-0.02687086384945652,-1.504768375569565,0.7321428571428571,-0.01849376779069359,-0.7582444794184373
+ vol_stress,gc1s,metals,logistic,"{""C"": 0.1}",0,0.25,0.3516483516483517,138,20,24,24.0,0.25,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.8489096373711759,0.24766533349258288,0.6958021847321451,0.7972027972027973,0.0,11.0,0.0,13.0,24.0,0.5,0.5833333333333334,0.5714285714285714,0.9230769230769231,0.7058823529411765,0.8489096373711759,0.24766533349258288,0.6958021847321451,0.7972027972027973,2.0,9.0,1.0,12.0,24.0,0.5,0.5416666666666666,0.5416666666666666,1.0,0.7027027027027027,0.5416666666666666,0.4583333333333333,16.52000780334536,0.5,0.0,11.0,0.0,13.0,0.0006253046527088061,0.015007311665011347,1.0,0.0006253046527088061,0.015007311665011347
